filename	onset	offset	event_label
Y-74dab6wYqU_30.000_40.000.wav	7.73	8.15	Alarm_bell_ringing
Y-9D8GR2VBKE_40.000_50.000.wav	0.81	1.79	Alarm_bell_ringing
Y-9D8GR2VBKE_40.000_50.000.wav	2.77	3.51	Alarm_bell_ringing
Y-9D8GR2VBKE_40.000_50.000.wav	4.81	5.59	Alarm_bell_ringing
Y-9D8GR2VBKE_40.000_50.000.wav	6.77	7.97	Alarm_bell_ringing
Y-9D8GR2VBKE_40.000_50.000.wav	8.77	9.53	Alarm_bell_ringing
Y-BpSTlTqTVI_120.000_130.000.wav	2.75	3.71	Alarm_bell_ringing
Y-C_fTH8QukQ_24.000_34.000.wav	0.03	4.05	Alarm_bell_ringing
Y-C_fTH8QukQ_24.000_34.000.wav	6.65	9.39	Alarm_bell_ringing
Y-HyAJywEq4c_30.000_40.000.wav	0.33	1.11	Alarm_bell_ringing
Y-KbQm2-3C4k_29.000_39.000.wav	0.15	0.75	Alarm_bell_ringing
Y-KbQm2-3C4k_29.000_39.000.wav	0.93	1.75	Alarm_bell_ringing
Y-KbQm2-3C4k_29.000_39.000.wav	2.45	5.01	Alarm_bell_ringing
Y-KbQm2-3C4k_29.000_39.000.wav	5.37	5.39	Alarm_bell_ringing
Y-KbQm2-3C4k_29.000_39.000.wav	5.43	6.29	Alarm_bell_ringing
Y-KbQm2-3C4k_29.000_39.000.wav	6.49	8.73	Alarm_bell_ringing
Y-OSpN9z9WOg_20.000_30.000.wav	0.03	9.95	Alarm_bell_ringing
Y-RMYdwOv3Mo_120.000_130.000.wav	4.29	4.53	Alarm_bell_ringing
Y-RMYdwOv3Mo_120.000_130.000.wav	7.09	7.55	Alarm_bell_ringing
Y-RMYdwOv3Mo_120.000_130.000.wav	9.03	9.43	Alarm_bell_ringing
Y-TlOFOaIS-c_30.000_40.000.wav	0.03	9.97	Alarm_bell_ringing
Y-Ub-7jNnSx8_0.000_10.000.wav	2.27	8.53	Alarm_bell_ringing
Y-aOBjxiGef0_480.000_490.000.wav	4.11	6.33	Alarm_bell_ringing
Y-aOBjxiGef0_480.000_490.000.wav	6.69	8.07	Alarm_bell_ringing
Y-cH0sadQqP8_40.000_50.000.wav	4.13	4.45	Alarm_bell_ringing
Y-cH0sadQqP8_40.000_50.000.wav	8.73	9.89	Alarm_bell_ringing
Y-eQkuW-SGkA_30.000_40.000.wav	0.03	0.45	Alarm_bell_ringing
Y-eQkuW-SGkA_30.000_40.000.wav	1.49	2.05	Alarm_bell_ringing
Y-eQkuW-SGkA_30.000_40.000.wav	2.95	9.97	Alarm_bell_ringing
Y-kngohODefw_470.000_480.000.wav	6.91	8.33	Alarm_bell_ringing
Y-mBb30OPCUw_0.000_10.000.wav	3.51	4.03	Alarm_bell_ringing
Y-q0rTpXqEXs_30.000_40.000.wav	8.97	9.97	Alarm_bell_ringing
Y-uY-Eic5y84_30.000_40.000.wav	0.23	0.81	Alarm_bell_ringing
Y-uY-Eic5y84_30.000_40.000.wav	2.41	2.89	Alarm_bell_ringing
Y-uY-Eic5y84_30.000_40.000.wav	4.71	5.31	Alarm_bell_ringing
Y-zZItrrphYo_240.000_250.000.wav	0.61	1.49	Alarm_bell_ringing
Y-zZItrrphYo_240.000_250.000.wav	3.23	3.87	Alarm_bell_ringing
Y-zZItrrphYo_240.000_250.000.wav	4.99	5.35	Alarm_bell_ringing
Y-zZItrrphYo_240.000_250.000.wav	5.97	7.89	Alarm_bell_ringing
Y-zZItrrphYo_240.000_250.000.wav	8.55	9.11	Alarm_bell_ringing
Y0-z96XQnTyo_0.000_10.000.wav	1.05	3.09	Alarm_bell_ringing
Y0-z96XQnTyo_0.000_10.000.wav	3.91	5.97	Alarm_bell_ringing
Y0-z96XQnTyo_0.000_10.000.wav	8.69	8.69	Alarm_bell_ringing
Y0-ztjlgsmxw_11.000_21.000.wav	6.31	6.45	Alarm_bell_ringing
Y0-ztjlgsmxw_11.000_21.000.wav	6.71	8.07	Alarm_bell_ringing
Y01j-a3rdBGk_0.000_10.000.wav	6.13	6.23	Alarm_bell_ringing
Y01j-a3rdBGk_0.000_10.000.wav	6.85	8.29	Alarm_bell_ringing
Y075DT9lUWOk_20.000_30.000.wav	1.65	2.11	Alarm_bell_ringing
Y075DT9lUWOk_20.000_30.000.wav	4.15	5.77	Alarm_bell_ringing
Y075DT9lUWOk_20.000_30.000.wav	8.55	8.97	Alarm_bell_ringing
Y07MfMBdZEtI_230.000_240.000.wav	1.31	5.01	Alarm_bell_ringing
Y07MfMBdZEtI_230.000_240.000.wav	5.75	6.33	Alarm_bell_ringing
Y07MfMBdZEtI_230.000_240.000.wav	7.99	8.53	Alarm_bell_ringing
Y07_DscDjfI8_3.000_13.000.wav	0.13	4.51	Alarm_bell_ringing
Y07_DscDjfI8_3.000_13.000.wav	5.01	8.85	Alarm_bell_ringing
Y0BX5PY3LVTQ_25.000_35.000.wav	6.79	9.69	Alarm_bell_ringing
Y0GLCHyh3LoU_40.000_50.000.wav	1.37	1.91	Alarm_bell_ringing
Y0GLCHyh3LoU_40.000_50.000.wav	3.79	4.53	Alarm_bell_ringing
Y0GLCHyh3LoU_40.000_50.000.wav	6.93	7.49	Alarm_bell_ringing
Y0H3D8l3LyXI_220.000_230.000.wav	1.03	2.41	Alarm_bell_ringing
Y0H3D8l3LyXI_220.000_230.000.wav	3.49	3.69	Alarm_bell_ringing
Y0H3D8l3LyXI_220.000_230.000.wav	4.41	5.85	Alarm_bell_ringing
Y0H3D8l3LyXI_220.000_230.000.wav	6.45	6.97	Alarm_bell_ringing
Y0KA_vvmpAI4_40.000_50.000.wav	0.03	7.61	Alarm_bell_ringing
Y0KHmpwLMjck_10.000_20.000.wav	0.03	8.57	Alarm_bell_ringing
Y0NH_iIqzQ-4_0.000_10.000.wav	2.63	6.35	Alarm_bell_ringing
Y0PL69_Jq4-s_30.000_40.000.wav	2.85	4.95	Alarm_bell_ringing
Y0PL69_Jq4-s_30.000_40.000.wav	8.85	9.97	Alarm_bell_ringing
Y0RwgBt_lY1k_0.000_3.000.wav	0.07	0.65	Alarm_bell_ringing
Y0RwgBt_lY1k_0.000_3.000.wav	0.87	2.57	Alarm_bell_ringing
Y0UjddvwlLuE_21.000_31.000.wav	2.23	2.79	Alarm_bell_ringing
Y0UjddvwlLuE_21.000_31.000.wav	4.15	4.61	Alarm_bell_ringing
Y0UjddvwlLuE_21.000_31.000.wav	8.63	8.99	Alarm_bell_ringing
Y0_5PkNTBZgY_350.000_360.000.wav	3.87	4.59	Alarm_bell_ringing
Y0_5PkNTBZgY_350.000_360.000.wav	5.95	6.91	Alarm_bell_ringing
Y0_5PkNTBZgY_350.000_360.000.wav	7.85	7.97	Alarm_bell_ringing
Y0f-Retltg0Y_60.000_70.000.wav	6.49	6.87	Alarm_bell_ringing
Y0f-Retltg0Y_60.000_70.000.wav	8.55	8.69	Alarm_bell_ringing
Y0f-Retltg0Y_60.000_70.000.wav	9.47	9.63	Alarm_bell_ringing
Y0kvWlnYuCvI_40.000_50.000.wav	0.05	9.93	Alarm_bell_ringing
Y0lSzx8v1oEE_240.000_250.000.wav	0.03	1.15	Alarm_bell_ringing
Y0lSzx8v1oEE_240.000_250.000.wav	2.99	3.35	Alarm_bell_ringing
Y0lSzx8v1oEE_240.000_250.000.wav	6.17	7.49	Alarm_bell_ringing
Y0ls79v47C78_14.000_24.000.wav	5.97	6.99	Alarm_bell_ringing
Y0mvNKF1TA_k_0.000_10.000.wav	0.09	1.19	Alarm_bell_ringing
Y0mvNKF1TA_k_0.000_10.000.wav	4.31	5.71	Alarm_bell_ringing
Y0phGlXhauF8_30.000_40.000.wav	4.29	5.71	Alarm_bell_ringing
Y0uETEh6kc0o_30.000_40.000.wav	0.67	1.13	Alarm_bell_ringing
Y0uETEh6kc0o_30.000_40.000.wav	4.41	4.77	Alarm_bell_ringing
Y0uETEh6kc0o_30.000_40.000.wav	5.57	5.63	Alarm_bell_ringing
Y0uETEh6kc0o_30.000_40.000.wav	6.51	7.15	Alarm_bell_ringing
Y0vQSxiUncKM_30.000_40.000.wav	2.09	3.01	Alarm_bell_ringing
Y1-f5Srv0gY4_370.000_380.000.wav	7.55	8.63	Alarm_bell_ringing
Y10qDCThS98g_10.000_20.000.wav	0.25	0.69	Alarm_bell_ringing
Y10qDCThS98g_10.000_20.000.wav	1.21	1.43	Alarm_bell_ringing
Y10qDCThS98g_10.000_20.000.wav	2.49	3.09	Alarm_bell_ringing
Y10qDCThS98g_10.000_20.000.wav	3.41	3.51	Alarm_bell_ringing
Y10qDCThS98g_10.000_20.000.wav	3.69	5.15	Alarm_bell_ringing
Y10qDCThS98g_10.000_20.000.wav	6.43	6.75	Alarm_bell_ringing
Y11VfX0rbtvI_20.000_30.000.wav	0.03	7.85	Alarm_bell_ringing
Y11VfX0rbtvI_20.000_30.000.wav	8.17	9.15	Alarm_bell_ringing
Y17yb2wrvWms_30.000_40.000.wav	2.01	2.31	Alarm_bell_ringing
Y17yb2wrvWms_30.000_40.000.wav	2.93	3.25	Alarm_bell_ringing
Y17yb2wrvWms_30.000_40.000.wav	6.47	7.71	Alarm_bell_ringing
Y17yb2wrvWms_30.000_40.000.wav	8.05	8.29	Alarm_bell_ringing
Y17yb2wrvWms_30.000_40.000.wav	8.95	9.09	Alarm_bell_ringing
Y1CwHhJ_ANCw_160.000_170.000.wav	9.49	9.97	Alarm_bell_ringing
Y1JY6T6XIJ3M_110.000_120.000.wav	0.49	0.95	Alarm_bell_ringing
Y1JY6T6XIJ3M_110.000_120.000.wav	4.43	4.81	Alarm_bell_ringing
Y1JY6T6XIJ3M_110.000_120.000.wav	7.49	9.59	Alarm_bell_ringing
Y1OAhIO3fba4_270.000_280.000.wav	5.15	6.47	Alarm_bell_ringing
Y1OylnGdy1UU_180.000_190.000.wav	0.03	5.71	Alarm_bell_ringing
Y1OylnGdy1UU_180.000_190.000.wav	6.37	9.69	Alarm_bell_ringing
Y1Ruw8hFefO0_40.000_50.000.wav	0.23	0.67	Alarm_bell_ringing
Y1Ruw8hFefO0_40.000_50.000.wav	1.89	2.33	Alarm_bell_ringing
Y1Ruw8hFefO0_40.000_50.000.wav	7.45	9.91	Alarm_bell_ringing
Y1SugbVzzM_w_120.000_130.000.wav	0.13	2.57	Alarm_bell_ringing
Y1UdGScz_0rg_30.000_40.000.wav	2.33	2.99	Alarm_bell_ringing
Y1UdGScz_0rg_30.000_40.000.wav	3.63	4.31	Alarm_bell_ringing
Y1UdGScz_0rg_30.000_40.000.wav	4.59	5.21	Alarm_bell_ringing
Y1UdGScz_0rg_30.000_40.000.wav	5.27	5.43	Alarm_bell_ringing
Y1UdGScz_0rg_30.000_40.000.wav	5.67	5.91	Alarm_bell_ringing
Y1UdGScz_0rg_30.000_40.000.wav	6.79	8.03	Alarm_bell_ringing
Y1UdGScz_0rg_30.000_40.000.wav	8.53	8.81	Alarm_bell_ringing
Y1UfEuI9jg9g_260.000_270.000.wav	0.75	1.59	Alarm_bell_ringing
Y1UfEuI9jg9g_260.000_270.000.wav	1.93	2.77	Alarm_bell_ringing
Y1UfEuI9jg9g_260.000_270.000.wav	3.13	3.97	Alarm_bell_ringing
Y1UfEuI9jg9g_260.000_270.000.wav	4.31	5.15	Alarm_bell_ringing
Y1UfEuI9jg9g_260.000_270.000.wav	5.49	6.35	Alarm_bell_ringing
Y1UfEuI9jg9g_260.000_270.000.wav	6.69	7.53	Alarm_bell_ringing
Y1UfEuI9jg9g_260.000_270.000.wav	7.87	8.71	Alarm_bell_ringing
Y1UqxJisaXrk_30.000_40.000.wav	6.67	6.99	Alarm_bell_ringing
Y1UqxJisaXrk_30.000_40.000.wav	7.11	7.29	Alarm_bell_ringing
Y1UqxJisaXrk_30.000_40.000.wav	7.55	7.75	Alarm_bell_ringing
Y1UqxJisaXrk_30.000_40.000.wav	8.53	9.23	Alarm_bell_ringing
Y1Ye5yRLwLuM_20.000_30.000.wav	0.13	0.99	Alarm_bell_ringing
Y1Ye5yRLwLuM_20.000_30.000.wav	8.69	9.01	Alarm_bell_ringing
Y1_RV_wgij5s_10.000_20.000.wav	8.71	9.95	Alarm_bell_ringing
Y1bo5mbt-IkY_20.000_30.000.wav	0.43	1.65	Alarm_bell_ringing
Y1f3qHYfI_Ns_0.000_10.000.wav	1.11	1.55	Alarm_bell_ringing
Y1i8jvFP4F6g_550.000_560.000.wav	0.11	0.99	Alarm_bell_ringing
Y1i8jvFP4F6g_550.000_560.000.wav	1.61	2.89	Alarm_bell_ringing
Y1i8jvFP4F6g_550.000_560.000.wav	4.73	9.89	Alarm_bell_ringing
Y1i8rW3xKR-M_10.000_20.000.wav	4.99	5.29	Alarm_bell_ringing
Y1i8rW3xKR-M_10.000_20.000.wav	7.83	8.95	Alarm_bell_ringing
Y1kBKlWvdw4w_6.000_16.000.wav	0.03	1.03	Alarm_bell_ringing
Y1kBKlWvdw4w_6.000_16.000.wav	2.01	2.39	Alarm_bell_ringing
Y1nT5YzBTnvc_10.000_20.000.wav	0.19	0.65	Alarm_bell_ringing
Y1nT5YzBTnvc_10.000_20.000.wav	1.61	2.47	Alarm_bell_ringing
Y1nT5YzBTnvc_10.000_20.000.wav	3.77	5.71	Alarm_bell_ringing
Y1nT5YzBTnvc_10.000_20.000.wav	6.01	6.19	Alarm_bell_ringing
Y1nT5YzBTnvc_10.000_20.000.wav	6.27	6.71	Alarm_bell_ringing
Y1nT5YzBTnvc_10.000_20.000.wav	7.27	7.35	Alarm_bell_ringing
Y1nT5YzBTnvc_10.000_20.000.wav	7.45	8.13	Alarm_bell_ringing
Y1rWukF3c_Wo_0.000_10.000.wav	2.05	2.87	Alarm_bell_ringing
Y1rWukF3c_Wo_0.000_10.000.wav	4.69	6.27	Alarm_bell_ringing
Y1rWukF3c_Wo_0.000_10.000.wav	7.77	8.05	Alarm_bell_ringing
Y1xhreX9lloo_30.000_40.000.wav	1.67	2.05	Alarm_bell_ringing
Y1xhreX9lloo_30.000_40.000.wav	2.69	3.07	Alarm_bell_ringing
Y1xhreX9lloo_30.000_40.000.wav	3.71	4.11	Alarm_bell_ringing
Y1y2ZCMzmlYs_20.000_30.000.wav	0.09	1.91	Alarm_bell_ringing
Y1y2ZCMzmlYs_20.000_30.000.wav	2.35	3.41	Alarm_bell_ringing
Y1y2ZCMzmlYs_20.000_30.000.wav	5.17	6.81	Alarm_bell_ringing
Y1y2ZCMzmlYs_20.000_30.000.wav	7.27	7.59	Alarm_bell_ringing
Y1y2ZCMzmlYs_20.000_30.000.wav	8.09	8.83	Alarm_bell_ringing
Y1y2ZCMzmlYs_20.000_30.000.wav	9.59	9.95	Alarm_bell_ringing
Y1zNJdPBfkpw_30.000_40.000.wav	2.07	3.09	Alarm_bell_ringing
Y1zNJdPBfkpw_30.000_40.000.wav	4.05	4.39	Alarm_bell_ringing
Y1zg1irhT4wI_30.000_40.000.wav	0.03	2.49	Alarm_bell_ringing
Y1zg1irhT4wI_30.000_40.000.wav	3.05	3.43	Alarm_bell_ringing
Y1zg1irhT4wI_30.000_40.000.wav	3.53	4.55	Alarm_bell_ringing
Y1zg1irhT4wI_30.000_40.000.wav	6.09	6.49	Alarm_bell_ringing
Y1zg1irhT4wI_30.000_40.000.wav	7.45	7.89	Alarm_bell_ringing
Y1zg1irhT4wI_30.000_40.000.wav	8.41	9.97	Alarm_bell_ringing
Y2-EH4VISumI_90.000_100.000.wav	0.03	9.79	Alarm_bell_ringing
Y2A-BEJveFZw_40.000_50.000.wav	1.81	2.29	Alarm_bell_ringing
Y2Gct51eRWeg_30.000_40.000.wav	1.49	1.93	Alarm_bell_ringing
Y2Gct51eRWeg_30.000_40.000.wav	4.23	4.43	Alarm_bell_ringing
Y2Gct51eRWeg_30.000_40.000.wav	4.69	4.83	Alarm_bell_ringing
Y2Gct51eRWeg_30.000_40.000.wav	5.07	5.27	Alarm_bell_ringing
Y2Gct51eRWeg_30.000_40.000.wav	5.49	5.63	Alarm_bell_ringing
Y2Gct51eRWeg_30.000_40.000.wav	5.99	6.09	Alarm_bell_ringing
Y2Gct51eRWeg_30.000_40.000.wav	6.95	7.49	Alarm_bell_ringing
Y2J_HRnrlj8g_40.000_50.000.wav	0.03	0.47	Alarm_bell_ringing
Y2J_HRnrlj8g_40.000_50.000.wav	1.71	2.85	Alarm_bell_ringing
Y2J_HRnrlj8g_40.000_50.000.wav	3.71	4.85	Alarm_bell_ringing
Y2J_HRnrlj8g_40.000_50.000.wav	5.73	6.85	Alarm_bell_ringing
Y2J_HRnrlj8g_40.000_50.000.wav	7.71	8.85	Alarm_bell_ringing
Y2JgHbC7yyTU_0.000_10.000.wav	1.19	2.15	Alarm_bell_ringing
Y2JgHbC7yyTU_0.000_10.000.wav	7.49	7.87	Alarm_bell_ringing
Y2KFCx8rUarE_28.000_38.000.wav	4.13	5.03	Alarm_bell_ringing
Y2KFCx8rUarE_28.000_38.000.wav	5.69	6.71	Alarm_bell_ringing
Y2LAMDHn3TZo_10.000_20.000.wav	0.39	2.49	Alarm_bell_ringing
Y2LAMDHn3TZo_10.000_20.000.wav	5.97	6.33	Alarm_bell_ringing
Y2MJbHafZW-w_17.000_27.000.wav	0.11	8.83	Alarm_bell_ringing
Y2PYlqsbVsWc_6.000_16.000.wav	1.47	1.63	Alarm_bell_ringing
Y2PYlqsbVsWc_6.000_16.000.wav	4.03	4.47	Alarm_bell_ringing
Y2RTj-NQtrl0_30.000_40.000.wav	8.57	9.65	Alarm_bell_ringing
Y2WjZeqjV-dc_30.000_40.000.wav	0.25	0.75	Alarm_bell_ringing
Y2WjZeqjV-dc_30.000_40.000.wav	2.39	3.85	Alarm_bell_ringing
Y2WjZeqjV-dc_30.000_40.000.wav	4.63	5.07	Alarm_bell_ringing
Y2WjZeqjV-dc_30.000_40.000.wav	6.23	6.53	Alarm_bell_ringing
Y2WjZeqjV-dc_30.000_40.000.wav	8.63	8.89	Alarm_bell_ringing
Y2WjZeqjV-dc_30.000_40.000.wav	9.61	9.97	Alarm_bell_ringing
Y2_fzUNVnF44_30.000_40.000.wav	0.03	1.95	Alarm_bell_ringing
Y2_fzUNVnF44_30.000_40.000.wav	3.09	3.31	Alarm_bell_ringing
Y2_fzUNVnF44_30.000_40.000.wav	3.39	5.31	Alarm_bell_ringing
Y2_fzUNVnF44_30.000_40.000.wav	9.47	9.97	Alarm_bell_ringing
Y2dIwSoEIpow_30.000_40.000.wav	3.23	3.87	Alarm_bell_ringing
Y2dIwSoEIpow_30.000_40.000.wav	6.07	6.53	Alarm_bell_ringing
Y2dIwSoEIpow_30.000_40.000.wav	8.03	8.31	Alarm_bell_ringing
Y2gIwB_pdb00_30.000_40.000.wav	0.81	2.23	Alarm_bell_ringing
Y2gIwB_pdb00_30.000_40.000.wav	6.17	7.83	Alarm_bell_ringing
Y2i8SzJwpc2k_30.000_40.000.wav	0.03	1.33	Alarm_bell_ringing
Y2i8SzJwpc2k_30.000_40.000.wav	1.67	2.17	Alarm_bell_ringing
Y2i8SzJwpc2k_30.000_40.000.wav	7.07	7.43	Alarm_bell_ringing
Y2i8SzJwpc2k_30.000_40.000.wav	7.87	8.41	Alarm_bell_ringing
Y2oqPAcuYT7Q_13.000_23.000.wav	0.37	1.21	Alarm_bell_ringing
Y2oqPAcuYT7Q_13.000_23.000.wav	1.29	1.65	Alarm_bell_ringing
Y2oqPAcuYT7Q_13.000_23.000.wav	1.85	1.85	Alarm_bell_ringing
Y2oqPAcuYT7Q_13.000_23.000.wav	2.25	2.75	Alarm_bell_ringing
Y2oqPAcuYT7Q_13.000_23.000.wav	3.73	3.93	Alarm_bell_ringing
Y2oqPAcuYT7Q_13.000_23.000.wav	3.99	4.31	Alarm_bell_ringing
Y2oqPAcuYT7Q_13.000_23.000.wav	6.95	7.11	Alarm_bell_ringing
Y2oqPAcuYT7Q_13.000_23.000.wav	7.29	8.77	Alarm_bell_ringing
Y2rVuoeLtOJI_13.000_23.000.wav	0.03	5.09	Alarm_bell_ringing
Y2tXYSB9DDqQ_0.000_10.000.wav	2.75	9.83	Alarm_bell_ringing
Y2zJH9Ej6Hz8_30.000_40.000.wav	0.57	0.79	Alarm_bell_ringing
Y2zJH9Ej6Hz8_30.000_40.000.wav	2.01	2.93	Alarm_bell_ringing
Y2zJH9Ej6Hz8_30.000_40.000.wav	3.71	4.13	Alarm_bell_ringing
Y2zJH9Ej6Hz8_30.000_40.000.wav	6.53	6.93	Alarm_bell_ringing
Y2zrl8Q_8CuE_30.000_40.000.wav	2.17	3.75	Alarm_bell_ringing
Y2zrl8Q_8CuE_30.000_40.000.wav	3.93	4.59	Alarm_bell_ringing
Y2zrl8Q_8CuE_30.000_40.000.wav	4.97	8.17	Alarm_bell_ringing
Y30Kdl0i-S8E_220.000_230.000.wav	0.55	1.33	Alarm_bell_ringing
Y30Kdl0i-S8E_220.000_230.000.wav	2.31	3.09	Alarm_bell_ringing
Y30Kdl0i-S8E_220.000_230.000.wav	3.71	3.87	Alarm_bell_ringing
Y30Kdl0i-S8E_220.000_230.000.wav	4.09	5.03	Alarm_bell_ringing
Y327oxK8nDXs_100.000_110.000.wav	0.31	1.59	Alarm_bell_ringing
Y32TLFShlNuE_4.000_14.000.wav	1.69	2.85	Alarm_bell_ringing
Y32TLFShlNuE_4.000_14.000.wav	7.09	8.23	Alarm_bell_ringing
Y32TLFShlNuE_4.000_14.000.wav	8.35	9.69	Alarm_bell_ringing
Y36GUNA0hRGo_1.000_11.000.wav	0.39	0.77	Alarm_bell_ringing
Y36GUNA0hRGo_1.000_11.000.wav	1.19	1.67	Alarm_bell_ringing
Y36GUNA0hRGo_1.000_11.000.wav	2.23	2.85	Alarm_bell_ringing
Y36GUNA0hRGo_1.000_11.000.wav	3.13	3.35	Alarm_bell_ringing
Y36GUNA0hRGo_1.000_11.000.wav	3.47	6.29	Alarm_bell_ringing
Y36GUNA0hRGo_1.000_11.000.wav	6.43	7.21	Alarm_bell_ringing
Y36GUNA0hRGo_1.000_11.000.wav	7.85	8.89	Alarm_bell_ringing
Y37pB2I0F-8I_10.000_20.000.wav	0.03	2.15	Alarm_bell_ringing
Y39EiNqi8feA_20.000_30.000.wav	1.59	1.93	Alarm_bell_ringing
Y39EiNqi8feA_20.000_30.000.wav	4.27	8.93	Alarm_bell_ringing
Y3D7WjyQSRkA_140.000_150.000.wav	7.01	7.57	Alarm_bell_ringing
Y3D7WjyQSRkA_140.000_150.000.wav	9.17	9.49	Alarm_bell_ringing
Y3DveWJNSJ_w_30.000_40.000.wav	6.75	7.59	Alarm_bell_ringing
Y3EBlU48EnnE_12.000_22.000.wav	6.35	8.01	Alarm_bell_ringing
Y3LacfSFyOHg_30.000_40.000.wav	0.23	0.63	Alarm_bell_ringing
Y3LacfSFyOHg_30.000_40.000.wav	1.09	1.61	Alarm_bell_ringing
Y3LacfSFyOHg_30.000_40.000.wav	3.47	3.69	Alarm_bell_ringing
Y3LacfSFyOHg_30.000_40.000.wav	6.01	7.65	Alarm_bell_ringing
Y3U4b-3vAJ54_30.000_40.000.wav	2.93	3.45	Alarm_bell_ringing
Y3Ypj0P5atjU_50.000_60.000.wav	0.31	5.05	Alarm_bell_ringing
Y3iYPWlz4Np4_0.000_7.000.wav	0.03	3.33	Alarm_bell_ringing
Y3iYPWlz4Np4_0.000_7.000.wav	3.51	3.63	Alarm_bell_ringing
Y3iYPWlz4Np4_0.000_7.000.wav	4.27	5.79	Alarm_bell_ringing
Y3iYPWlz4Np4_0.000_7.000.wav	6.25	6.47	Alarm_bell_ringing
Y3oWU0iwF9s8_30.000_40.000.wav	2.31	3.27	Alarm_bell_ringing
Y3oWU0iwF9s8_30.000_40.000.wav	3.79	9.75	Alarm_bell_ringing
Y3pxjKUW9tH4_30.000_40.000.wav	5.13	5.69	Alarm_bell_ringing
Y3q-GvvRnuQ4_40.000_50.000.wav	0.13	1.71	Alarm_bell_ringing
Y3q-GvvRnuQ4_40.000_50.000.wav	2.21	5.93	Alarm_bell_ringing
Y3q-GvvRnuQ4_40.000_50.000.wav	6.61	8.17	Alarm_bell_ringing
Y3q-GvvRnuQ4_40.000_50.000.wav	8.51	9.97	Alarm_bell_ringing
Y3wik-s_DQ5A_30.000_40.000.wav	0.29	0.97	Alarm_bell_ringing
Y3wik-s_DQ5A_30.000_40.000.wav	2.57	2.83	Alarm_bell_ringing
Y3xSoi75OPDI_30.000_40.000.wav	0.21	1.27	Alarm_bell_ringing
Y3xSoi75OPDI_30.000_40.000.wav	1.57	4.33	Alarm_bell_ringing
Y3xSoi75OPDI_30.000_40.000.wav	5.71	6.33	Alarm_bell_ringing
Y40_FDn7K9E0_8.000_18.000.wav	0.39	0.45	Alarm_bell_ringing
Y40_FDn7K9E0_8.000_18.000.wav	1.11	2.45	Alarm_bell_ringing
Y40_FDn7K9E0_8.000_18.000.wav	2.81	3.97	Alarm_bell_ringing
Y432qBwJpD7k_40.000_50.000.wav	6.31	6.77	Alarm_bell_ringing
Y4E8I4QHRl5U_20.000_30.000.wav	1.77	2.61	Alarm_bell_ringing
Y4Fyp0OTx6xs_30.000_40.000.wav	0.07	0.65	Alarm_bell_ringing
Y4Fyp0OTx6xs_30.000_40.000.wav	1.71	3.23	Alarm_bell_ringing
Y4Fyp0OTx6xs_30.000_40.000.wav	5.67	6.51	Alarm_bell_ringing
Y4Fyp0OTx6xs_30.000_40.000.wav	7.13	7.77	Alarm_bell_ringing
Y4Fyp0OTx6xs_30.000_40.000.wav	8.21	8.63	Alarm_bell_ringing
Y4Fyp0OTx6xs_30.000_40.000.wav	9.39	9.85	Alarm_bell_ringing
Y4LrAo8K7NJM_150.000_160.000.wav	4.23	4.81	Alarm_bell_ringing
Y4S9ec0N_u8Q_30.000_40.000.wav	0.17	1.97	Alarm_bell_ringing
