filename	onset	offset	event_label
Y3Q4BXiy1O4M_130.000_140.000.wav	7.71	9.97	Alarm_bell_ringing
Y3YRHXBx7M-o_0.000_10.000.wav	0.03	0.63	Alarm_bell_ringing
Y3YRHXBx7M-o_0.000_10.000.wav	2.65	3.03	Alarm_bell_ringing
Y3YRHXBx7M-o_0.000_10.000.wav	3.37	6.35	Alarm_bell_ringing
Y3YRHXBx7M-o_0.000_10.000.wav	6.41	9.97	Alarm_bell_ringing
Y3bfLx0v2z_M_10.000_20.000.wav	0.03	5.59	Alarm_bell_ringing
Y3faRdcvQG4c_0.000_10.000.wav	2.01	4.67	Alarm_bell_ringing
Y3faRdcvQG4c_0.000_10.000.wav	7.31	9.89	Alarm_bell_ringing
Y3jlZEJBFJWQ_220.000_230.000.wav	0.03	9.83	Alarm_bell_ringing
Y3wFAf6wVAVM_100.000_110.000.wav	0.49	1.79	Alarm_bell_ringing
Y3wFAf6wVAVM_100.000_110.000.wav	5.51	6.79	Alarm_bell_ringing
Y3za58UBL5rE_0.000_10.000.wav	5.61	9.61	Alarm_bell_ringing
Y44U-fF5rsjM_0.000_10.000.wav	5.89	7.33	Alarm_bell_ringing
Y44U-fF5rsjM_0.000_10.000.wav	8.27	9.57	Alarm_bell_ringing
Y4CKQdo1ppjs_0.000_10.000.wav	2.53	8.05	Alarm_bell_ringing
Y4CKQdo1ppjs_0.000_10.000.wav	8.53	9.95	Alarm_bell_ringing
Y4GpYhHH7V7g_7.000_17.000.wav	2.55	5.51	Alarm_bell_ringing
Y4UOZhV_zU0g_0.000_10.000.wav	2.29	3.61	Alarm_bell_ringing
Y4oQdHNxBFFY_20.000_30.000.wav	0.07	1.77	Alarm_bell_ringing
Y4oQdHNxBFFY_20.000_30.000.wav	7.03	7.15	Alarm_bell_ringing
Y4oQdHNxBFFY_20.000_30.000.wav	7.41	7.63	Alarm_bell_ringing
Y52Usv8FcO0w_30.000_40.000.wav	6.81	9.61	Alarm_bell_ringing
Y54tr1EdazoQ_0.000_10.000.wav	5.37	6.85	Alarm_bell_ringing
Y5CQxRy_KRLg_170.000_180.000.wav	1.25	5.53	Alarm_bell_ringing
Y5CQxRy_KRLg_170.000_180.000.wav	6.69	8.59	Alarm_bell_ringing
Y5CQxRy_KRLg_170.000_180.000.wav	9.07	9.91	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	0.59	1.11	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	1.57	2.09	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	2.57	3.09	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	3.57	4.09	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	4.57	5.09	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	5.57	6.07	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	6.57	7.11	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	7.57	8.09	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	8.57	9.09	Alarm_bell_ringing
Y5CYK7AKivDo_180.000_190.000.wav	9.57	9.97	Alarm_bell_ringing
Y5c5Xz7mbQcA_20.000_30.000.wav	4.37	5.85	Alarm_bell_ringing
Y5pNzHcUedVo_10.000_20.000.wav	0.03	3.09	Alarm_bell_ringing
Y5pNzHcUedVo_10.000_20.000.wav	4.85	8.27	Alarm_bell_ringing
Y5vgZPDEI0Xo_130.000_140.000.wav	4.09	4.47	Alarm_bell_ringing
Y5vgZPDEI0Xo_130.000_140.000.wav	5.11	6.69	Alarm_bell_ringing
Y61X1X_LmORw_90.000_100.000.wav	0.67	6.05	Alarm_bell_ringing
Y6AIQWsPfoVg_50.000_60.000.wav	0.51	4.43	Alarm_bell_ringing
Y6AIQWsPfoVg_50.000_60.000.wav	6.25	9.97	Alarm_bell_ringing
Y6PrBwQNpLvo_10.000_20.000.wav	1.51	3.99	Alarm_bell_ringing
Y6Q2pEz4dH9o_190.000_200.000.wav	0.35	9.97	Alarm_bell_ringing
Y6Tc-PG_aE9k_0.000_10.000.wav	2.79	3.99	Alarm_bell_ringing
Y6Tc-PG_aE9k_0.000_10.000.wav	7.27	9.97	Alarm_bell_ringing
Y6TkcupyZ5Fo_50.000_60.000.wav	0.03	5.41	Alarm_bell_ringing
Y6aNA6pqmpd8_0.000_6.000.wav	0.21	5.71	Alarm_bell_ringing
Y6mZSpGpIy-M_0.000_10.000.wav	0.19	2.63	Alarm_bell_ringing
Y6mZSpGpIy-M_0.000_10.000.wav	4.65	7.09	Alarm_bell_ringing
Y6mZSpGpIy-M_0.000_10.000.wav	9.29	9.97	Alarm_bell_ringing
Y73BZrwK0WG4_10.000_20.000.wav	0.29	9.97	Alarm_bell_ringing
Y79rmTWPTE4k_20.000_30.000.wav	0.03	9.97	Alarm_bell_ringing
Y7aaCPJACSg4_6.000_16.000.wav	0.33	1.73	Alarm_bell_ringing
Y7fGU8SFid9E_130.000_140.000.wav	0.03	1.69	Alarm_bell_ringing
Y7fGU8SFid9E_130.000_140.000.wav	4.41	5.71	Alarm_bell_ringing
Y7fGU8SFid9E_130.000_140.000.wav	8.51	8.87	Alarm_bell_ringing
Y7fGU8SFid9E_130.000_140.000.wav	9.33	9.69	Alarm_bell_ringing
Y7kSLOXodo5Y_20.000_30.000.wav	0.03	9.97	Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	0.09	0.69	Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	1.09	1.69	Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	2.09	2.69	Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	3.09	3.69	Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	4.09	4.69	Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	5.09	5.71	Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	6.09	6.71	Alarm_bell_ringing
Y84DPXuqLmPU_10.000_20.000.wav	7.09	7.69	Alarm_bell_ringing
Y8ElgFfdm3I4_30.000_40.000.wav	0.03	9.95	Alarm_bell_ringing
Y8FOSukeEmlI_0.000_10.000.wav	0.03	9.95	Alarm_bell_ringing
Y8eEE_7vieA4_60.000_70.000.wav	0.97	1.71	Alarm_bell_ringing
Y8eEE_7vieA4_60.000_70.000.wav	2.43	2.69	Alarm_bell_ringing
Y8eEE_7vieA4_60.000_70.000.wav	3.47	4.17	Alarm_bell_ringing
Y8eEE_7vieA4_60.000_70.000.wav	4.33	4.53	Alarm_bell_ringing
Y8l_rjIsUzdQ_16.000_26.000.wav	0.05	7.77	Alarm_bell_ringing
Y8l_rjIsUzdQ_16.000_26.000.wav	8.53	9.79	Alarm_bell_ringing
Y8mOksvfiImI_130.000_140.000.wav	0.03	1.51	Alarm_bell_ringing
Y8mOksvfiImI_130.000_140.000.wav	5.39	7.53	Alarm_bell_ringing
Y8qft_Gz8pbI_40.000_50.000.wav	0.03	9.97	Alarm_bell_ringing
Y94sZbMbYJu0_200.000_210.000.wav	8.13	8.75	Alarm_bell_ringing
Y94sZbMbYJu0_200.000_210.000.wav	8.99	9.11	Alarm_bell_ringing
Y9MOOm2UWqg4_90.000_100.000.wav	0.15	4.59	Alarm_bell_ringing
Y9MOOm2UWqg4_90.000_100.000.wav	5.27	7.85	Alarm_bell_ringing
Y9MOOm2UWqg4_90.000_100.000.wav	8.25	9.95	Alarm_bell_ringing
Y9QEM0ThcgD4_20.000_30.000.wav	2.55	9.95	Alarm_bell_ringing
Y9a9wO2zHK_0_20.000_30.000.wav	0.03	8.97	Alarm_bell_ringing
Y9h5ROryAOB8_30.000_40.000.wav	0.13	5.07	Alarm_bell_ringing
Y9it7TG54R7o_20.000_30.000.wav	0.27	9.09	Alarm_bell_ringing
Y9it7TG54R7o_20.000_30.000.wav	9.45	9.97	Alarm_bell_ringing
Y9zWmlaj56pM_60.000_70.000.wav	0.03	1.01	Alarm_bell_ringing
Y9zWmlaj56pM_60.000_70.000.wav	6.63	8.35	Alarm_bell_ringing
YAdC7VM5iayo_30.000_40.000.wav	0.03	2.17	Alarm_bell_ringing
YAdC7VM5iayo_30.000_40.000.wav	2.53	4.03	Alarm_bell_ringing
YAdC7VM5iayo_30.000_40.000.wav	4.81	9.85	Alarm_bell_ringing
YAeqkD4U_KvU_90.000_100.000.wav	3.23	4.47	Alarm_bell_ringing
YBIMZ4xizgBc_0.000_10.000.wav	8.19	9.97	Alarm_bell_ringing
YBbe0SLalfds_300.000_310.000.wav	4.07	9.97	Alarm_bell_ringing
YBv7HaboieiI_30.000_40.000.wav	0.09	9.79	Alarm_bell_ringing
YC08BB39CkeU_0.000_10.000.wav	0.03	3.53	Alarm_bell_ringing
YC08BB39CkeU_0.000_10.000.wav	5.19	9.79	Alarm_bell_ringing
YCSkW8JWWITY_0.000_5.000.wav	1.01	2.11	Alarm_bell_ringing
YCSkW8JWWITY_0.000_5.000.wav	2.97	3.71	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	0.17	0.53	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	1.15	1.45	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	2.17	2.53	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	3.17	3.53	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	4.17	4.53	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	5.17	5.53	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	6.17	6.53	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	7.17	7.53	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	8.17	8.53	Alarm_bell_ringing
YCYgCdPSDuLU_30.000_40.000.wav	9.17	9.53	Alarm_bell_ringing
YCeyeVxQTXts_12.000_22.000.wav	0.73	3.17	Alarm_bell_ringing
YCeyeVxQTXts_12.000_22.000.wav	5.11	5.51	Alarm_bell_ringing
YCeyeVxQTXts_12.000_22.000.wav	6.71	8.97	Alarm_bell_ringing
YCvvvGRbF5mU_30.000_40.000.wav	1.03	1.85	Alarm_bell_ringing
YCvvvGRbF5mU_30.000_40.000.wav	4.47	5.47	Alarm_bell_ringing
YCvvvGRbF5mU_30.000_40.000.wav	8.33	9.07	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	0.65	1.27	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	1.65	2.27	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	2.65	3.27	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	3.65	4.27	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	4.65	5.27	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	5.65	6.27	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	6.65	7.27	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	7.65	8.27	Alarm_bell_ringing
YDKIzFmeudjY_10.000_20.000.wav	8.65	9.27	Alarm_bell_ringing
YDN0gNwt-XuM_140.000_150.000.wav	0.03	0.91	Alarm_bell_ringing
YDN0gNwt-XuM_140.000_150.000.wav	9.09	9.95	Alarm_bell_ringing
YDWZjGH0sXXU_30.000_40.000.wav	1.99	3.31	Alarm_bell_ringing
YDWZjGH0sXXU_30.000_40.000.wav	7.11	8.43	Alarm_bell_ringing
YDvo5gaHHMss_60.000_70.000.wav	0.11	9.69	Alarm_bell_ringing
YDxl06F35zRU_190.000_200.000.wav	0.97	9.83	Alarm_bell_ringing
YE8Yi41OgpWo_0.000_10.000.wav	0.07	2.39	Alarm_bell_ringing
YE8Yi41OgpWo_0.000_10.000.wav	7.23	8.63	Alarm_bell_ringing
YEL3v64rTpG8_0.000_9.000.wav	0.03	1.65	Alarm_bell_ringing
YEL3v64rTpG8_0.000_9.000.wav	2.89	4.97	Alarm_bell_ringing
YEL3v64rTpG8_0.000_9.000.wav	6.55	8.77	Alarm_bell_ringing
YEZolNzNjcEs_50.000_60.000.wav	0.03	2.99	Alarm_bell_ringing
YEZolNzNjcEs_50.000_60.000.wav	3.67	4.17	Alarm_bell_ringing
YEZolNzNjcEs_50.000_60.000.wav	5.85	8.75	Alarm_bell_ringing
YEbMfK3MVPYU_0.000_10.000.wav	0.35	2.43	Alarm_bell_ringing
YEbMfK3MVPYU_0.000_10.000.wav	3.75	5.83	Alarm_bell_ringing
YEbMfK3MVPYU_0.000_10.000.wav	7.19	9.27	Alarm_bell_ringing
YEenFsKjpsQc_200.000_210.000.wav	0.31	0.45	Alarm_bell_ringing
YEenFsKjpsQc_200.000_210.000.wav	2.47	5.81	Alarm_bell_ringing
YEenFsKjpsQc_200.000_210.000.wav	6.39	6.39	Alarm_bell_ringing
YEqCEkkd_c_I_0.000_10.000.wav	2.03	3.77	Alarm_bell_ringing
YEqCEkkd_c_I_0.000_10.000.wav	4.03	4.59	Alarm_bell_ringing
YEqCEkkd_c_I_0.000_10.000.wav	8.11	9.61	Alarm_bell_ringing
YEzPcuNoSHMM_100.000_110.000.wav	0.03	3.29	Alarm_bell_ringing
YEzPcuNoSHMM_100.000_110.000.wav	6.77	9.17	Alarm_bell_ringing
YF56fFsSYrj8_0.000_10.000.wav	0.53	4.53	Alarm_bell_ringing
YF56fFsSYrj8_0.000_10.000.wav	5.93	9.61	Alarm_bell_ringing
YFLTWUsc03mg_120.000_130.000.wav	0.21	2.41	Alarm_bell_ringing
YFLTWUsc03mg_120.000_130.000.wav	4.85	7.79	Alarm_bell_ringing
YFP1l5Q2DnHU_270.000_280.000.wav	0.31	1.23	Alarm_bell_ringing
YFP1l5Q2DnHU_270.000_280.000.wav	1.91	2.81	Alarm_bell_ringing
YFc3GdhovCpQ_0.000_9.000.wav	0.05	2.89	Alarm_bell_ringing
YFc3GdhovCpQ_0.000_9.000.wav	3.99	4.51	Alarm_bell_ringing
YFf-LWu7Eyag_40.000_50.000.wav	2.97	4.11	Alarm_bell_ringing
YFf-LWu7Eyag_40.000_50.000.wav	9.49	9.65	Alarm_bell_ringing
YFkxerJFHgwk_30.000_40.000.wav	0.03	9.97	Alarm_bell_ringing
YFl6VgLJBfZI_10.000_20.000.wav	0.03	9.95	Alarm_bell_ringing
YFuWDfaQjbvs_100.000_110.000.wav	0.03	4.95	Alarm_bell_ringing
YFuWDfaQjbvs_100.000_110.000.wav	5.35	9.97	Alarm_bell_ringing
YG9THIahRtIg_30.000_40.000.wav	0.13	9.97	Alarm_bell_ringing
YH0Y9Qmjdtrw_60.000_70.000.wav	0.03	2.21	Alarm_bell_ringing
YH0Y9Qmjdtrw_60.000_70.000.wav	4.47	6.23	Alarm_bell_ringing
YH0Y9Qmjdtrw_60.000_70.000.wav	6.83	7.01	Alarm_bell_ringing
YH0Y9Qmjdtrw_60.000_70.000.wav	7.57	8.33	Alarm_bell_ringing
YH0Y9Qmjdtrw_60.000_70.000.wav	9.57	9.97	Alarm_bell_ringing
YHN8v2mMMc9c_30.000_40.000.wav	6.19	9.95	Alarm_bell_ringing
YHgNqeUAvbVI_10.000_20.000.wav	0.99	2.93	Alarm_bell_ringing
YHgNqeUAvbVI_10.000_20.000.wav	6.27	6.95	Alarm_bell_ringing
YHoBWL3qAnGU_350.000_360.000.wav	7.55	8.17	Alarm_bell_ringing
YI-uouJ_Zsv4_0.000_10.000.wav	0.31	1.85	Alarm_bell_ringing
YI3kPmcHvMrg_30.000_40.000.wav	0.21	1.49	Alarm_bell_ringing
YI3kPmcHvMrg_30.000_40.000.wav	3.35	4.55	Alarm_bell_ringing
YI3kPmcHvMrg_30.000_40.000.wav	6.45	7.53	Alarm_bell_ringing
YI3kPmcHvMrg_30.000_40.000.wav	9.35	9.95	Alarm_bell_ringing
YIJCt1QRXB2c_10.000_20.000.wav	8.37	9.95	Alarm_bell_ringing
YINo6GZA4JmI_30.000_40.000.wav	0.59	4.65	Alarm_bell_ringing
YImI6wq8MZHI_30.000_40.000.wav	0.09	9.95	Alarm_bell_ringing
YJ1EO9afbq4U_80.000_90.000.wav	0.19	1.77	Alarm_bell_ringing
YJ1EO9afbq4U_80.000_90.000.wav	3.19	5.91	Alarm_bell_ringing
YJ1EO9afbq4U_80.000_90.000.wav	6.25	9.97	Alarm_bell_ringing
YJ1Qv0p8QsR8_150.000_160.000.wav	3.21	3.53	Alarm_bell_ringing
YJ1Qv0p8QsR8_150.000_160.000.wav	4.05	4.91	Alarm_bell_ringing
YJ1Qv0p8QsR8_150.000_160.000.wav	5.43	5.95	Alarm_bell_ringing
YJ1Qv0p8QsR8_150.000_160.000.wav	7.23	7.35	Alarm_bell_ringing
YJ1Qv0p8QsR8_150.000_160.000.wav	7.49	8.09	Alarm_bell_ringing
YJ1Qv0p8QsR8_150.000_160.000.wav	8.75	9.05	Alarm_bell_ringing
YJPtjelwyiyY_280.000_290.000.wav	0.17	4.15	Alarm_bell_ringing
YJPtjelwyiyY_280.000_290.000.wav	5.67	6.33	Alarm_bell_ringing
YJPtjelwyiyY_280.000_290.000.wav	6.51	9.97	Alarm_bell_ringing
YJQplKcC6Ejw_0.000_10.000.wav	5.51	9.71	Alarm_bell_ringing
YJUfqY02LE8o_30.000_40.000.wav	1.75	5.35	Alarm_bell_ringing
YJUfqY02LE8o_30.000_40.000.wav	9.21	9.59	Alarm_bell_ringing
YK9GDTXuoqp4_14.000_24.000.wav	0.03	0.57	Alarm_bell_ringing
YK9GDTXuoqp4_14.000_24.000.wav	1.29	1.75	Alarm_bell_ringing
YK9GDTXuoqp4_14.000_24.000.wav	3.51	5.27	Alarm_bell_ringing
YKK227gPpRn4_30.000_40.000.wav	5.59	7.01	Alarm_bell_ringing
YKK227gPpRn4_30.000_40.000.wav	8.05	9.51	Alarm_bell_ringing
YKXzsUM_hd04_30.000_40.000.wav	1.01	2.35	Alarm_bell_ringing
YKXzsUM_hd04_30.000_40.000.wav	6.01	7.41	Alarm_bell_ringing
YK_nRJ9wSrJo_230.000_240.000.wav	0.03	3.95	Alarm_bell_ringing
YKlhaNw2GOdI_30.000_40.000.wav	0.03	6.87	Alarm_bell_ringing
YKlhaNw2GOdI_30.000_40.000.wav	7.85	8.23	Alarm_bell_ringing
YKlhaNw2GOdI_30.000_40.000.wav	8.63	9.07	Alarm_bell_ringing
YL-shyM-lAF4_70.000_80.000.wav	0.51	2.55	Alarm_bell_ringing
YL-shyM-lAF4_70.000_80.000.wav	4.33	6.55	Alarm_bell_ringing
YL-shyM-lAF4_70.000_80.000.wav	8.39	9.97	Alarm_bell_ringing
YL2YkwcKaus4_30.000_40.000.wav	1.33	2.93	Alarm_bell_ringing
YL2YkwcKaus4_30.000_40.000.wav	4.87	5.49	Alarm_bell_ringing
YL2YkwcKaus4_30.000_40.000.wav	5.83	6.43	Alarm_bell_ringing
YL2YkwcKaus4_30.000_40.000.wav	8.43	9.97	Alarm_bell_ringing
YL7bzKI26Pek_190.000_200.000.wav	0.33	0.59	Alarm_bell_ringing
YL7bzKI26Pek_190.000_200.000.wav	0.89	1.65	Alarm_bell_ringing
YL7bzKI26Pek_190.000_200.000.wav	2.09	3.97	Alarm_bell_ringing
YL9_QOpRG8s8_0.000_10.000.wav	5.53	9.97	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	0.57	1.19	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	1.59	2.01	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	2.59	3.27	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	3.61	4.07	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	4.63	5.19	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	5.63	6.11	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	6.65	7.19	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	7.69	8.21	Alarm_bell_ringing
YLUXsrbkMXAo_30.000_40.000.wav	8.95	9.25	Alarm_bell_ringing
YLgf99OrWOVM_420.000_430.000.wav	6.05	8.89	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	0.03	0.33	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	0.93	1.57	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	1.93	2.57	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	2.93	3.57	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	3.93	4.57	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	4.93	5.57	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	5.93	6.57	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	6.93	7.57	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	7.93	8.57	Alarm_bell_ringing
YMAKDYhkqEuM_30.000_40.000.wav	8.93	9.27	Alarm_bell_ringing
YMU-mjwNA8WA_10.000_20.000.wav	0.03	0.49	Alarm_bell_ringing
YMU-mjwNA8WA_10.000_20.000.wav	0.87	1.51	Alarm_bell_ringing
YMU-mjwNA8WA_10.000_20.000.wav	1.87	2.53	Alarm_bell_ringing
YMU-mjwNA8WA_10.000_20.000.wav	2.87	4.53	Alarm_bell_ringing
YMU-mjwNA8WA_10.000_20.000.wav	4.87	7.53	Alarm_bell_ringing
YMU-mjwNA8WA_10.000_20.000.wav	7.87	8.53	Alarm_bell_ringing
YMU-mjwNA8WA_10.000_20.000.wav	8.87	9.95	Alarm_bell_ringing
